date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:53:48	178047/178047	---MCZ	200	added ('200')	text/html	date:Sat,%2026%20Apr%202025%2011:53:53%20GMT	https://periy1.webwave.dev/	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/index.html	(from )
12:53:48	231/231	---MC-	200	added ('200')	text/plain	date:Sat,%2026%20Apr%202025%2011:53:52%20GMT	https://periy1.webwave.dev/robots.txt		(from )
12:53:48	15604/15604	---M--	200	added ('OK')	image/webp	etag:%223cf4-631f6bd7277f6%22	https://periy1.webwave.dev/files/dynamicContent/sites/periy1/images/en/webpage_11/m94gb12r/element_210/rwdMode_4/640x674/selective-focus-photography-of-pink-petaled-flower.webp	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/dynamicContent/sites/periy1/images/en/webpage_11/m94gb12r/element_210/rwdMode_4/640x674/selective-focus-photography-of-pink-petaled-flower.webp	(from https://periy1.webwave.dev/)
12:53:49	340804/340804	---M--	200	added ('OK')	font/ttf	etag:%2253344-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cardo/Cardo-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cardo/Cardo-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:49	254968/254968	---M--	200	added ('OK')	font/ttf	etag:%223e3f8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cardo/Cardo-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cardo/Cardo-Italic.ttf	(from https://periy1.webwave.dev/)
12:53:49	391336/391336	---M--	200	added ('OK')	font/ttf	etag:%225f8a8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cardo/Cardo-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cardo/Cardo-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:50	77056/77056	---M--	200	added ('OK')	font/ttf	etag:%2212d00-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cinzel/Cinzel-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cinzel/Cinzel-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:50	76644/76644	---M--	200	added ('OK')	font/ttf	etag:%2212b64-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cinzel/Cinzel-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cinzel/Cinzel-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:50	686664/686664	---M--	200	added ('OK')	font/ttf	etag:%22a7a48-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:51	685776/685776	---M--	200	added ('OK')	font/ttf	etag:%22a76d0-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:51	413600/413600	---M--	200	added ('OK')	font/ttf	etag:%2264fa0-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-Italic.ttf	(from https://periy1.webwave.dev/)
12:53:52	414744/414744	---M--	200	added ('OK')	font/ttf	etag:%2265418-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Garamond/CormorantGaramond-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:53:52	602596/602596	---M--	200	added ('OK')	font/ttf	etag:%22931e4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:52	601324/601324	---M--	200	added ('OK')	font/ttf	etag:%2292cec-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:53	404340/404340	---M--	200	added ('OK')	font/ttf	etag:%2262b74-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-Italic.ttf	(from https://periy1.webwave.dev/)
12:53:53	405156/405156	---M--	200	added ('OK')	font/ttf	etag:%2262ea4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Infant/CormorantInfant-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:53:53	512436/512436	---M--	200	added ('OK')	font/ttf	etag:%227d1b4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Unicase/CormorantUnicase-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Unicase/CormorantUnicase-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:54	511792/511792	---M--	200	added ('OK')	font/ttf	etag:%227cf30-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Unicase/CormorantUnicase-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Cormorant_Unicase/CormorantUnicase-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:54	81148/81148	---M--	200	added ('OK')	font/ttf	etag:%2213cfc-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Dancing_Script/DancingScript-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Dancing_Script/DancingScript-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:54	81428/81428	---M--	200	added ('OK')	font/ttf	etag:%2213e14-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Dancing_Script/DancingScript-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Dancing_Script/DancingScript-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:55	56348/56348	---M--	200	added ('OK')	font/ttf	etag:%22dc1c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:55	56268/56268	---M--	200	added ('OK')	font/ttf	etag:%22dbcc-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:56	61244/61244	---M--	200	added ('OK')	font/ttf	etag:%22ef3c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-Italic.ttf	(from https://periy1.webwave.dev/)
12:53:56	61168/61168	---M--	200	added ('OK')	font/ttf	etag:%22eef0-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/DM_Sans/DMSans-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:53:56	72220/72220	---M--	200	added ('OK')	font/ttf	etag:%2211a1c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/DM_Serif_Display/DMSerifDisplay-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/DM_Serif_Display/DMSerifDisplay-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:57	70336/70336	---M--	200	added ('OK')	font/ttf	etag:%22112c0-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/DM_Serif_Display/DMSerifDisplay-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/DM_Serif_Display/DMSerifDisplay-Italic.ttf	(from https://periy1.webwave.dev/)
12:53:57	59880/59880	---M--	200	added ('OK')	font/ttf	etag:%22e9e8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:57	59760/59760	---M--	200	added ('OK')	font/ttf	etag:%22e970-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:58	63712/63712	---M--	200	added ('OK')	font/ttf	etag:%22f8e0-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-Italic.ttf	(from https://periy1.webwave.dev/)
12:53:58	63608/63608	---M--	200	added ('OK')	font/ttf	etag:%22f878-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Josefin_Sans/JosefinSans-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:53:59	61524/61524	---M--	200	added ('OK')	font/ttf	etag:%22f054-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-Regular.ttf	(from https://periy1.webwave.dev/)
12:53:59	61612/61612	---M--	200	added ('OK')	font/ttf	etag:%22f0ac-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-Bold.ttf	(from https://periy1.webwave.dev/)
12:53:59	66064/66064	---M--	200	added ('OK')	font/ttf	etag:%2210210-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:00	66036/66036	---M--	200	added ('OK')	font/ttf	etag:%22101f4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Jost/Jost-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:00	75152/75152	---M--	200	added ('OK')	font/ttf	etag:%2212590-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:00	73332/73332	---M--	200	added ('OK')	font/ttf	etag:%2211e74-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:01	75792/75792	---M--	200	added ('OK')	font/ttf	etag:%2212810-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:01	77732/77732	---M--	200	added ('OK')	font/ttf	etag:%2212fa4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Lato/Lato-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:01	57540/57540	---M--	200	added ('OK')	font/ttf	etag:%22e0c4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/League_Spartan/LeagueSpartan-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/League_Spartan/LeagueSpartan-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:02	154676/154676	---M--	200	added ('OK')	font/ttf	etag:%2225c34-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Baskerville/LibreBaskerville-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Baskerville/LibreBaskerville-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:02	155428/155428	---M--	200	added ('OK')	font/ttf	etag:%2225f24-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Baskerville/LibreBaskerville-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Baskerville/LibreBaskerville-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:03	172212/172212	---M--	200	added ('OK')	font/ttf	etag:%222a0b4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Baskerville/LibreBaskerville-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Baskerville/LibreBaskerville-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:03	73500/73500	---M--	200	added ('OK')	font/ttf	etag:%2211f1c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:03	73584/73584	---M--	200	added ('OK')	font/ttf	etag:%2211f70-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:04	73852/73852	---M--	200	added ('OK')	font/ttf	etag:%221207c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:04	74160/74160	---M--	200	added ('OK')	font/ttf	etag:%22121b0-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Libre_Bodoni/LibreBodoni-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:04	197624/197624	---M--	200	added ('OK')	font/ttf	etag:%22303f8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:05	198120/198120	---M--	200	added ('OK')	font/ttf	etag:%22305e8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:05	202344/202344	---M--	200	added ('OK')	font/ttf	etag:%2231668-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:06	202864/202864	---M--	200	added ('OK')	font/ttf	etag:%2231870-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat/Montserrat-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:06	201976/201976	---M--	200	added ('OK')	font/ttf	etag:%22314f8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:06	201148/201148	---M--	200	added ('OK')	font/ttf	etag:%22311bc-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:07	202776/202776	---M--	200	added ('OK')	font/ttf	etag:%2231818-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:07	203436/203436	---M--	200	added ('OK')	font/ttf	etag:%2231aac-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Montserrat_Alternates/MontserratAlternates-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:07	130832/130832	---M--	200	added ('OK')	font/ttf	etag:%221ff10-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:08	130860/130860	---M--	200	added ('OK')	font/ttf	etag:%221ff2c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:08	136604/136604	---M--	200	added ('OK')	font/ttf	etag:%222159c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:08	136360/136360	---M--	200	added ('OK')	font/ttf	etag:%22214a8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Open_Sans/OpenSans-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:09	54916/54916	---M--	200	added ('OK')	font/ttf	etag:%22d684-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Outfit/Outfit-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Outfit/Outfit-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:09	55396/55396	---M--	200	added ('OK')	font/ttf	etag:%22d864-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Outfit/Outfit-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Outfit/Outfit-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:09	182924/182924	---M--	200	added ('OK')	font/ttf	etag:%222ca8c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Questrial/Questrial-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Questrial/Questrial-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:10	472664/472664	---M--	200	added ('OK')	font/ttf	etag:%2273658-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:10	420052/420052	---M--	200	added ('OK')	font/ttf	etag:%22668d4-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:11	413824/413824	---M--	200	added ('OK')	font/ttf	etag:%2265080-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:11	336476/336476	---M--	200	added ('OK')	font/ttf	etag:%225225c-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Palatino_Linotype/PalatinoLinotype-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:11	165912/165912	---M--	200	added ('OK')	font/ttf	etag:%2228818-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Petit_Formal_Script/PetitFormalScript-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Petit_Formal_Script/PetitFormalScript-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:12	109192/109192	---M--	200	added ('OK')	font/ttf	etag:%221aa88-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:12	107556/107556	---M--	200	added ('OK')	font/ttf	etag:%221a424-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-Bold.ttf	(from https://periy1.webwave.dev/)
12:54:12	107824/107824	---M--	200	added ('OK')	font/ttf	etag:%221a530-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-Italic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-Italic.ttf	(from https://periy1.webwave.dev/)
12:54:13	107452/107452	---M--	200	added ('OK')	font/ttf	etag:%221a3bc-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-BoldItalic.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Philosopher/Philosopher-BoldItalic.ttf	(from https://periy1.webwave.dev/)
12:54:13	193380/193380	---M--	200	added ('OK')	font/ttf	etag:%222f364-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Playfair_Display/PlayfairDisplay-Regular.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Playfair_Display/PlayfairDisplay-Regular.ttf	(from https://periy1.webwave.dev/)
12:54:13	193720/193720	---M--	200	added ('OK')	font/ttf	etag:%222f4b8-61e753f1aecc0%22	https://periy1.webwave.dev/files/userFonts/_basicFonts/Playfair_Display/PlayfairDisplay-Bold.ttf	D:/AI%20Projects/offline_websites/paintingsbykay/periy1.webwave.dev/files/userFonts/_basicFonts/Playfair_Display/PlayfairDisplay-Bold.ttf	(from https://periy1.webwave.dev/)
